resolution,position_number,assembly_indicator,component_number,object_short_text,componentmng_kme,base_amount,compensation_unit,supplier_s_name,vi_recommendation,vi_plant,vi_material,material_description,material_composition,measured_weight,total_measured_weight,weight_unit,source_product_scope,source_sheet,source_file,vi_plant_name,total_weight,material_type,final_destination_of_material_at_plant
..2,0010,,6194096,ErP-Lab.VC250-A AWO-M-E-AC-AF 251.A13 UA,1.0,ST,ST,,1000.0,Third Party products abroad,Kopierpapier 80g,Paper,Paper,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
......6,0001,,6097858,Velcro tape Dual Lock 25.4 x 40,0.0,ST,ST,3M,1000.0,Third Party products abroad,Polyolefin,Polyolefin,Polyolefin,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
......6,0001,,5425750,"Velcro tape Dual Lock 25,4 x 40",2.0,ST,ST,3M,88.0,unterschiedliche Beschaftung (Different Procurement),Polyolefin,Polyolefin,Polyolefin,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
....4,0005,,9543504,Insulating hose 28 x 13 x 2000,1.0,M,M,Aeroflex GmbH,0.0,Third Party,EPDM,Rubber,Ethylene Propylene Diene Monomer Rubber,,20.0,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
....4,0005,,9543504,Insulating tube 28 x 13 x 2000,1.0,M,M,Aeroflex GmbH,0.0,Third Party,EPDM,Rubber,Ethylene Propylene Diene Monomer Rubber,,19.0,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.....5,0009,,9570494,Insulating sleeve,0.0,ST,ST,AMP,0.0,Third Party,PA66,Thermoplastic - PA66,polyamide 66 (or Nylon 66) polyamide 66 (or Nylon 66),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
......6,0001,,9570494,Insulating sleeve,1.0,ST,ST,AMP,0.0,Third Party,PA66,Thermoplastic - PA66,polyamide 66 (or Nylon 66) polyamide 66 (or Nylon 66),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.....5,0009,,9648943,Connector housing Mini-Superseal 3-pol.,0.0,ST,ST,AMP,0.0,Third Party,PA66,Thermoplastic - PA66,polyamide 66 (or Nylon 66) polyamide 66 (or Nylon 66),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.....5,0024,,9648944,"Crimp contact mini superseal 0,20-0,56mm²",0.0,ST,ST,AMP,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
......6,0001,,9648943,Connector housing Mini-Superseal 3-pin.,1.0,ST,ST,AMP,0.0,Third Party,PA66,Thermoplastic - PA66,polyamide 66 (or Nylon 66) polyamide 66 (or Nylon 66),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
......6,0002,,9648944,"crimp contact Mini-Superseal 0,20-0,56mm²",3.0,ST,ST,AMP,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.....5,0006,,9648940,Plug housing Superseal 3-pin,0.0,ST,ST,AMP,0.0,Third Party,PA66,Thermoplastic - PA66,polyamide 66 (or Nylon 66) polyamide 66 (or Nylon 66),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.....5,0062,,9648942,"Sealing plug Superseal D=6,1",0.0,ST,ST,AMP,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.....5,0125,,9648941,"crimp contact Superseal 0,75 - 1,5 mm²",0.0,ST,ST,AMP,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
......6,0001,,9648941,"Crimp contact Superseal 0,75 - 1,5 mm²",3.0,ST,ST,AMP,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
......6,0002,,9648942,"Sealing plug Superseal D=6,1",3.0,ST,ST,AMP,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
......6,0006,,9648940,Plug housing Superseal 3-pin,1.0,ST,ST,AMP,0.0,Third Party,PA66,Thermoplastic - PA66,polyamide 66 (or Nylon 66) polyamide 66 (or Nylon 66),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.1,0016,,9562102,"chipboard screw 5,0 x 20-Z",2.0,ST,ST,Böllhoff,0.0,Third Party,A2,stainless steel,"Fe(57,85%) Cr(20%) Ni(19%) C(0,1%) Si(1%) Mn(2%) P(0,05%)",2.0,4.0,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0675,,9695225,Fuse T 800mA 63V CH1206,1.0,ST,ST,Bourns,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0676,,9695225,Fuse T 800mA 63V CH1206,1.0,ST,ST,Bourns,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0796,,9693367,Inductor PWR CMC 2x50uH 30% 800mA SMD,0.0,ST,ST,Bourns,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1150,,9692238,"Resistor 3K32 0,1% CH1206 200V 0,25W",1.0,ST,ST,Bourns,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1160,,9692238,"Resistor 3K32 0,1% CH1206 200V 0,25W",1.0,ST,ST,Bourns,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1170,,9692238,"Resistor 3K32 0,1% CH1206 200V 0,25W",1.0,ST,ST,Bourns,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1488,,9692226,Resistor 16K 0.1% CH1206 200V 0.25W,1.0,ST,ST,Bourns,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1489,,9692230,Resistor 32K4 0.1% CH1206 200V 0.25W,1.0,ST,ST,Bourns,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1514,,9690743,Resistor 4.75k 0.1% 250mW TK25 CH1206,1.0,ST,ST,Bourns,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1515,,9692224,"Resistor 10K 0,1% CH1206 200V 0,25W",1.0,ST,ST,Bourns,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1549,,9695219,Resistor 2R 1% 500mW TK100 CH1206,1.0,ST,ST,Bourns,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1552,,9695219,Resistor 2R 1% 500mW TK100 CH1206,1.0,ST,ST,Bourns,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1560,,9692238,"Resistor 3K32 0,1% CH1206 200V 0,25W",1.0,ST,ST,Bourns,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1573,,9692238,"Resistor 3K32 0,1% CH1206 200V 0,25W",1.0,ST,ST,Bourns,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1574,,9692238,"Resistor 3K32 0,1% CH1206 200V 0,25W",1.0,ST,ST,Bourns,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1575,,9692238,"Resistor 3K32 0,1% CH1206 200V 0,25W",1.0,ST,ST,Bourns,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.....5,0058,,9607639,Thermal transfer labels blue RAL 5012,0.0,ST,ST,Brady GmbH,0.0,Third Party,Nylongewebe,Nylon,Nylon,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.....5,0064,,9607682,Thermal transfer label white RAL 9010,0.0,ST,ST,Brady GmbH,0.0,Third Party,Nylongewebe,Nylon,Nylon,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.....5,0067,,9607682,Thermal transfer label white RAL 9010,0.0,ST,ST,Brady GmbH,0.0,Third Party,Nylongewebe,Nylon,Nylon,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.....5,0068,,9607682,Thermal transfer label white RAL 9010,0.0,ST,ST,Brady GmbH,0.0,Third Party,Nylongewebe,Nylon,Nylon,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.....5,0069,,9607682,Thermal transfer label white RAL 9010,0.0,ST,ST,Brady GmbH,0.0,Third Party,Nylongewebe,Nylon,Nylon,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.......7,0003,,9607639,Thermal transfer labels blue RAL 5012,1.0,ST,ST,Brady GmbH,0.0,Third Party,Nylongewebe,Nylon,Nylon,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.......7,0003,,9607682,Thermal transfer label white RAL 9010,1.0,ST,ST,Brady GmbH,0.0,Third Party,Nylongewebe,Nylon,Nylon,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.......7,0004,,9607682,Thermal transfer label white RAL 9010,1.0,ST,ST,Brady GmbH,0.0,Third Party,Nylongewebe,Nylon,Nylon,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.......7,0003,,9607639,Thermal transfer labels blue RAL 5012,1.0,ST,ST,Brady GmbH,0.0,Third Party,Nylongewebe,Nylon,Nylon,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.......7,0003,,9607682,Thermal transfer label white RAL 9010,1.0,ST,ST,Brady GmbH,0.0,Third Party,Nylongewebe,Nylon,Nylon,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.....5,0004,,9607682,Thermal transfer label white RAL 9010,1.0,ST,ST,Brady GmbH,0.0,Third Party,Nylongewebe,Nylon,Nylon,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
......6,0079,,9607682,Thermal transfer label white RAL 9010,0.0,ST,ST,Brady GmbH,0.0,Third Party,Nylongewebe,Nylon,Nylon,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
......6,0080,,9607682,Thermal transfer label white RAL 9010,0.0,ST,ST,Brady GmbH,0.0,Third Party,Nylongewebe,Nylon,Nylon,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
......6,0081,,9607682,Thermal transfer label white RAL 9010,0.0,ST,ST,Brady GmbH,0.0,Third Party,Nylongewebe,Nylon,Nylon,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
......6,0128,,9607682,Thermal transfer label white RAL 9010,0.0,ST,ST,Brady GmbH,0.0,Third Party,Nylongewebe,Nylon,Nylon,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
......6,0129,,9607682,Thermal transfer label white RAL 9010,0.0,ST,ST,Brady GmbH,0.0,Third Party,Nylongewebe,Nylon,Nylon,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
......6,0004,,9607682,Thermal transfer label white RAL 9010,1.0,ST,ST,Brady GmbH,0.0,Third Party,Nylongewebe,Nylon,Nylon,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
......6,0005,,9697915,"adhesive label 12,7x19,05 signal white",3.0,ST,ST,Brady GmbH,0.0,Third Party,Selbstlaminierendes Vinyl,Thermoplastic - Selbstlaminierendes Vinyl,polyvinylchlorid,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
......6,0007,,9697915,"Adhesive label 12,7x19,05 signal white",3.0,ST,ST,Brady GmbH,0.0,Third Party,Selbstlaminierendes Vinyl,Thermoplastic - Selbstlaminierendes Vinyl,polyvinylchlorid,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
......6,0008,,9607682,thermal transfer label white RAL 9010,1.0,ST,ST,Brady GmbH,0.0,Third Party,Nylongewebe,Nylon,Nylon,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
......6,0004,,9607682,Thermal transfer label white RAL 9010,1.0,ST,ST,Brady GmbH,0.0,Third Party,Nylongewebe,Nylon,Nylon,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
......6,0005,,9697915,"adhesive label 12,7x19,05 signal white",3.0,ST,ST,Brady GmbH,0.0,Third Party,Selbstlaminierendes Vinyl,Thermoplastic - Selbstlaminierendes Vinyl,polyvinylchlorid,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
......6,0006,,9697915,"Adhesive label 12,7x19,05 signal white",2.0,ST,ST,Brady GmbH,0.0,Third Party,Selbstlaminierendes Vinyl,Thermoplastic - Selbstlaminierendes Vinyl,polyvinylchlorid,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.......7,0010,,9607682,Thermal transfer label white RAL 9010,1.0,ST,ST,Brady GmbH,0.0,Third Party,Nylongewebe,Nylon,Nylon,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.......7,0010,,9697915,"Adhesive label 12,7x19,05 signal white",1.0,ST,ST,Brady GmbH,0.0,Third Party,Selbstlaminierendes Vinyl,Thermoplastic - Selbstlaminierendes Vinyl,polyvinylchlorid,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.......7,0009,,9607682,Thermal transfer label white RAL 9010,1.0,ST,ST,Brady GmbH,0.0,Third Party,Nylongewebe,Nylon,Nylon,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.......7,0009,,9697915,"Adhesive label 12,7x19,05 signal white",1.0,ST,ST,Brady GmbH,0.0,Third Party,Selbstlaminierendes Vinyl,Thermoplastic - Selbstlaminierendes Vinyl,polyvinylchlorid,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.......7,0009,,9607682,Thermal transfer label white RAL 9010,1.0,ST,ST,Brady GmbH,0.0,Third Party,Nylongewebe,Nylon,Nylon,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.......7,0009,,9697915,"adhesive label 12,7x19,05 signal white",1.0,ST,ST,Brady GmbH,0.0,Third Party,Selbstlaminierendes Vinyl,Thermoplastic - Selbstlaminierendes Vinyl,polyvinylchlorid,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.....5,0095,,9607682,Thermal transfer label white RAL 9010,0.0,ST,ST,Brady GmbH,0.0,Third Party,Nylongewebe,Nylon,Nylon,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
......6,0006,,9607682,Thermal transfer label white RAL 9010,1.0,ST,ST,Brady GmbH,0.0,Third Party,Nylongewebe,Nylon,Nylon,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.....5,0128,,9607682,Thermal transfer label white RAL 9010,0.0,ST,ST,Brady GmbH,0.0,Third Party,Nylongewebe,Nylon,Nylon,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.....5,0129,,9607682,Thermal transfer label white RAL 9010,0.0,ST,ST,Brady GmbH,0.0,Third Party,Nylongewebe,Nylon,Nylon,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
......6,0007,,9607682,Thermal transfer label white RAL 9010,1.0,ST,ST,Brady GmbH,0.0,Third Party,Nylongewebe,Nylon,Nylon,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
......6,0007,,9607682,Thermal transfer label white RAL 9010,1.0,ST,ST,Brady GmbH,0.0,Third Party,Nylongewebe,Nylon,Nylon,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
...3,0007,X,7949181,Air box bottom insulated,1.0,ST,ST,Bürener Kunststofftechnik GmbH,0.0,Third Party,,,,609.6,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
....4,0003,,7923895,Air box bottom,1.0,ST,ST,Bürener Kunststofftechnik GmbH,0.0,Third Party,,Thermoplastic - ABS,Acrylonitrile Butadiene Styrene,,544.6,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
....4,0007,,6142203,Hydraulic carrier rear,1.0,ST,ST,Bürener Kunststofftechnik GmbH,0.0,Third Party,ABS,Thermoplastic - ABS,Acrylonitrile Butadiene Styrene,146.3,146.3,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
....4,0008,,6142204,Hydraulic carrier front,1.0,ST,ST,Bürener Kunststofftechnik GmbH,0.0,Third Party,ABS,Thermoplastic - ABS,Acrylonitrile Butadiene Styrene,212.6,212.6,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
....4,0011,,7491568,Safety valve 3bar,1.0,ST,ST,Caleffi,0.0,Third Party,,,,34.9,34.9,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.....5,0002,,9557102,Safety clip D28,2.0,ST,ST,CEFEG,0.0,Third Party,1.431,Stainless Steel,Fe(66.38%) C(0.15%) Si(2%) Mn(2%) P(0.045%) S(0.015%) Cr(19%) Mo(0.8%) N(0.11%) Ni(9.5%),6.6,13.2,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.....5,0003,,9557102,Safety clip D28,1.0,ST,ST,CEFEG,0.0,Third Party,1.431,Stainless Steel,Fe(66.38%) C(0.15%) Si(2%) Mn(2%) P(0.045%) S(0.015%) Cr(19%) Mo(0.8%) N(0.11%) Ni(9.5%),6.6,6.6,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
....4,0021,,9557102,Safety clip D28,3.0,ST,ST,CEFEG,0.0,Third Party,1.431,Stainless Steel,Fe(66.38%) C(0.15%) Si(2%) Mn(2%) P(0.045%) S(0.015%) Cr(19%) Mo(0.8%) N(0.11%) Ni(9.5%),6.6,19.799999999999997,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
...3,0017,,9557102,safety clip D28,2.0,ST,ST,CEFEG,0.0,Third Party,1.431,Stainless Steel,Fe(66.38%) C(0.15%) Si(2%) Mn(2%) P(0.045%) S(0.015%) Cr(19%) Mo(0.8%) N(0.11%) Ni(9.5%),6.6,13.2,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,2080,,9687539,Diode Zener 12V 5% 500mW SOD123,1.0,ST,ST,Diodes,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,2082,,9687539,Diode Zener 12V 5% 500mW SOD123,1.0,ST,ST,Diodes,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,2089,,9656858,Diode Ref AP431S 2.5V 10mA 350mW SOT-23,0.0,ST,ST,Diodes,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
..2,0045,,7932012,Safe temperature limiter Off=90°C,1.0,ST,ST,EGO,0.0,Third Party,,,,151.8,151.8,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
...3,0011,,9563506,Screw EJOT-Delta-PT 50 x 14,9.0,ST,ST,Ejot,0.0,Third Party,St,Non alloy quality Steel,Fe(98.77%) C(0.3%) Si(0.3%) Mn(0.5%) P(0.08%) S(0.05%),2.6,23.400000000000002,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
....4,0020,,9516480,Screw EJOT-Delta-PT 40 x 16,8.0,ST,ST,Ejot,0.0,Third Party,St,Non alloy quality Steel,Fe(98.77%) C(0.3%) Si(0.3%) Mn(0.5%) P(0.08%) S(0.05%),1.8125,14.5,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
..2,0019,,9563506,Screw EJOT-Delta-PT 50 x 14,12.0,ST,ST,Ejot,0.0,Third Party,St,Non alloy quality Steel,Fe(98.77%) C(0.3%) Si(0.3%) Mn(0.5%) P(0.08%) S(0.05%),2.6,31.200000000000003,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
...3,0009,,9697177,Screw EJOT-Delta-PT 30 x 18,3.0,ST,ST,Ejot,0.0,Third Party,St,Non alloy quality Steel,Fe(98.77%) C(0.3%) Si(0.3%) Mn(0.5%) P(0.08%) S(0.05%),1.2,3.5999999999999996,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
..2,0077,,9697177,Screw EJOT-Delta-PT 30 x 18,2.0,ST,ST,Ejot,0.0,Third Party,St,Non alloy quality Steel,Fe(98.77%) C(0.3%) Si(0.3%) Mn(0.5%) P(0.08%) S(0.05%),1.2,2.4,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
....4,0018,,9509579,"Cable tie 200 x 2,6",1.0,ST,ST,Elmec,0.0,Third Party,PA66,Thermoplastic - PA66,polyamide 66 (or Nylon 66) polyamide 66 (or Nylon 66),,2.0,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
....4,0019,,9509579,"Cable tie 200 x 2,6",1.0,ST,ST,Elmec,0.0,Third Party,PA66,Thermoplastic - PA66,polyamide 66 (or Nylon 66) polyamide 66 (or Nylon 66),,2.0,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
..2,0076,,9509579,Cable tie 200 x 2.6,1.0,ST,ST,Elmec,0.0,Third Party,PA66,Thermoplastic - PA66,polyamide 66 (or Nylon 66) polyamide 66 (or Nylon 66),2.0,2.0,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.......7,0010,,9558168,NTC resistor 10kOhm +-1% 60mW,0.0,ST,ST,Epcos,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0010,,9558168,NTC resistor 10kOhm +-1% 60mW,1.0,ST,ST,Epcos,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0010,,9558168,NTC resistor 10kOhm +-1% 60mW,1.0,ST,ST,Epcos,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,2061,,9577654,SMD transistor BSS123 N-Channel,1.0,ST,ST,Fairchild,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
..2,0011,,7928902,Membrane expansion tank 18 liters,1.0,ST,ST,Flamco,0.0,Third Party,,,,7323.4,7323.4,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
...3,0012,,9567447,"Blind rivet ISO15983 - 4,0x10 - A2/A2",14.0,ST,ST,GESIPA,0.0,Third Party,,Stainless steel,,3.0,42.0,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
..2,0020,,9567447,"Blind rivet ISO15983 - 4,0x10 - A2/A2",10.0,ST,ST,GESIPA,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.....5,0009,,7962674,"HE pump UPM4 7,5m PWM 25-130 G K 9",1.0,ST,ST,Grundfos,0.0,Third Party,,,,1706.7,1706.7,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.......7,0005,,9526754,Heat shrink tubing 3.2,0.04,M,M,Hellermann,0.0,Third Party,PE,Polyethylene,Polyethylene,,1.0,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
